id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
27027708,Casona del centro,203356079,Alfonso,,Cuauhtémoc,19.44132,-99.14083,Entire home/apt,12500,2,0,,,1,89,0,
27027752,Hermoso departamento en colonia del valle,43429764,Jose,,Benito Juárez,19.3927,-99.16853,Entire home/apt,806,15,15,2024-04-30,0.45,1,2,9,
26686678,RO habitación suite,86392849,Susana,,Coyoacán,19.339569091796875,-99.17769622802734,Private room,1000,1,46,2023-08-25,0.65,5,349,1,
26687899,Departamento con balcón muy acogedor,51376081,Karina,,Venustiano Carranza,19.42141,-99.1161,Shared room,,1,0,,,1,0,0,
26689644,CONFORT ROOM,199241808,Patricia,,Cuauhtémoc,19.4306,-99.1682,Private room,323,1,218,2024-06-23,3.03,2,308,70,
27030996,las aguilas con luz natural 2,182823263,José Antonio,,Álvaro Obregón,19.35659,-99.20543,Private room,333,2,120,2024-05-19,1.67,4,296,38,
26691399,Enjoy Polanco In A Great Apartment,34037742,Gustavo,,Miguel Hidalgo,19.43729,-99.18756,Entire home/apt,1299,1,173,2024-04-01,2.42,12,36,23,
27034233,Bonito departamento,203421235,Dario,,Cuauhtémoc,19.4081,-99.13412,Entire home/apt,472,3,1,2024-01-15,0.18,3,242,1,
26694760,Cuarto y baño privado para 2 en depto compartido,18221492,Andres,,Miguel Hidalgo,19.43391,-99.18485,Private room,519,3,195,2024-06-10,2.92,1,208,32,
27052358,BIG FLAT IN LA CONDESA,203544599,Paola,,Cuauhtémoc,19.40674,-99.1744,Entire home/apt,1743,3,61,2022-09-23,0.85,1,19,0,
26698970,Modern and cosy apartment in the Historic Center!,2462278,Marina,,Cuauhtémoc,19.43863,-99.14838,Entire home/apt,775,2,187,2024-06-21,2.58,1,126,40,
27054311,"Private room Mexico city, Siglo XXI, Roma, Condesa",105232190,Ricardo,,Benito Juárez,19.40176,-99.15748,Private room,201,2,20,2023-03-31,0.28,3,0,0,
26714356,XI habitación suite,86392849,Susana,,Coyoacán,19.33966,-99.1777,Private room,800,1,3,2022-07-27,0.07,5,269,0,
27056005,"Habitación en zona de hospitales, Tlalpan",135711332,Valeria,,Tlalpan,19.28109,-99.14247,Private room,,1,0,,,1,89,0,
26714845,Habitación SU suite1,86392849,Susana,,Coyoacán,19.339658737182617,-99.17770385742188,Private room,1157,1,19,2023-08-27,0.26,5,319,1,
26716373,Bello y acogedor departamento,3031420,Matthias,,Cuauhtémoc,19.43673,-99.16528,Entire home/apt,1450,3,65,2024-01-01,0.91,2,175,4,
27058339,Pequeño Hogar,64418720,Kenny,,Venustiano Carranza,19.45404,-99.12068,Entire home/apt,2000,2,93,2022-11-03,1.32,1,19,0,
27060657,Bright bedroom w view to private patio in Condesa,4501818,Anita,,Cuauhtémoc,19.41139,-99.16827,Private room,,1,50,2020-02-28,0.70,2,0,0,
26737504,Habitación Madera,1683373,Miguel,,Tlalpan,19.27647,-99.17766,Private room,,1,3,2019-06-30,0.04,5,331,0,
26741934,Habitación Azul,1683373,Miguel,,Tlalpan,19.27623,-99.17899,Private room,,1,7,2022-07-31,0.10,5,329,0,
26751554,One bedroom apartment in the best side of Anzures,122985499,Souad,,Miguel Hidalgo,19.42769,-99.17763,Entire home/apt,707,7,37,2024-05-31,0.51,2,128,2,
27066499,Hermoso departamento cerca de la Zona Rosa,203674529,María G,,Cuauhtémoc,19.42369,-99.16319,Entire home/apt,621,1,3,2019-10-12,0.04,3,178,0,
26753020,"Private Suite Santa Fe-Águilas. Kitchen, Garage.",38546941,Jessica,,Álvaro Obregón,19.34177,-99.24518,Entire home/apt,359,3,62,2024-01-30,0.85,10,310,14,
27073173,"Aeropuerto (MEX) , ForoSol ,Tapo, Downtown, CDMX.",175097506,Loft,,Venustiano Carranza,19.42917,-99.09558,Entire home/apt,919,1,85,2024-02-04,1.39,4,269,4,
26754955,Small apt. in downtown's heart/Depa en el centro,127227030,Jeehyy,,Cuauhtémoc,19.43698,-99.13791,Entire home/apt,515,1,343,2024-06-12,4.76,7,144,47,
27087499,Precioso departamento a una cuadra de Plaza Carso,159114729,Pablo,,Miguel Hidalgo,19.44325,-99.20086,Entire home/apt,,1,0,,,1,0,0,
27087987,Premium Room in Escandon Private and Centric,202364330,Jorge,,Miguel Hidalgo,19.40076,-99.18227,Private room,387,1,573,2024-06-05,7.93,3,70,75,
26772017,Escape in the forest,32929125,David,,Cuajimalpa de Morelos,19.32502,-99.29182,Shared room,1300,1,0,,,1,365,0,
27088830,Colonial House,203791117,Graciela,,Gustavo A. Madero,19.45301,-99.07182,Private room,291,1,414,2024-06-18,5.73,3,363,61,
26777798,LUXURIOUS LOFT  2   in Insurgentes Sur de deou,73566856,Jose,,Benito Juárez,19.36941,-99.18163,Entire home/apt,1447,3,160,2024-05-23,2.22,3,64,14,
27090298,room with private bathroom chiapas near Reforma,15359500,Adrian,,Cuauhtémoc,19.42777,-99.17341,Private room,810,1,49,2024-05-03,0.68,42,347,5,
27378306,Recámara amueblada todos los servicios CDMX,204845244,Leonardo,,Azcapotzalco,19.46531,-99.15463,Private room,,3,2,2018-08-19,0.03,2,0,0,
27090710,"Great Suite best Location Reforma w/bath, Jalisco",15359500,Adrian,,Cuauhtémoc,19.42777,-99.17341,Private room,828,1,79,2024-04-24,1.10,42,65,1,
27393462,Private room in Mexico's City Downtown Centro,22929270,Olmo,,Cuauhtémoc,19.42843,-99.14963,Private room,641,3,58,2024-03-09,0.81,1,80,7,
27090841,morelia- hab baño prov.-cerca de Reforma,15359500,Adrian,,Cuauhtémoc,19.42777,-99.17341,Private room,938,1,83,2024-05-27,1.15,42,66,5,
27105128,"2 BDRM Historic Center, Amazing big department 226",2872228,Bruce,,Cuauhtémoc,19.43523,-99.145,Entire home/apt,1388,2,20,2024-05-24,0.29,14,183,6,
27394785,Punto Cero APT with luxury amenities 3 min-Polanco,61440793,Pedro,,Miguel Hidalgo,19.43627,-99.17846,Entire home/apt,1472,2,84,2024-06-23,1.17,1,161,15,
27396677,"Loft ""El 10"" Iluminado. Accesible a universidades",85763002,Patricia,,Álvaro Obregón,19.35763,-99.21634,Entire home/apt,480,2,9,2022-12-11,0.13,2,177,0,
27106455,Cozy and Quiet Pet Friendly Apt 4-2 in Roma,6529931,Enrico,,Cuauhtémoc,19.41601,-99.16032,Entire home/apt,953,1,174,2024-06-13,2.43,15,240,41,
27399861,Amazing Pent House with Beautiful Private Rooftop,206491177,Christianne,,Cuauhtémoc,19.41861,-99.16871,Entire home/apt,3000,1,146,2024-06-24,2.04,1,15,15,
27114450,Yolotli Calli - En el Corazón de la CDMX,104268448,Irina,,Cuauhtémoc,19.43254280090332,-99.14277648925781,Entire home/apt,830,2,209,2024-06-09,2.91,1,44,31,
27400330,Complete Apartment-quick access to Hospitals/Univ,206495014,Alfredo,,Coyoacán,19.305278778076172,-99.15973663330078,Entire home/apt,700,1,228,2024-06-25,3.21,1,42,60,
27124708,Convivencias Azcapotzalco,204177968,Carlos,,Azcapotzalco,19.47667,-99.21572,Entire home/apt,700,1,1,2022-10-30,0.05,2,365,0,
27403955,Departamento 411 cerca del Centro Historico,118425572,Norma Angelica,,Cuauhtémoc,19.42771,-99.15412,Entire home/apt,850,1,140,2024-06-01,1.97,1,340,7,
27133260,Precioso departamento,182581663,José Luis,,Cuauhtémoc,19.44564,-99.14771,Entire home/apt,650,2,17,2024-01-14,0.24,1,363,1,
27405710,Habitación ORUGA. La Casa de las Mariposas,206535488,Nora,,Xochimilco,19.25545,-99.1296,Private room,,1,1,2019-09-17,0.02,3,178,0,
27154475,"Feel Like Home, 2BR 2BA Apartment in Polanco",204445249,Andres,,Miguel Hidalgo,19.43764,-99.18743,Entire home/apt,1600,60,2,2019-05-07,0.03,1,180,0,
27426950,Habitación para 2 personas en depto compartido.,175000876,Yovanni,,Iztacalco,19.40101,-99.08155,Hotel room,879,1,64,2024-05-19,0.90,4,347,14,
27162404,Increíble y amplio departamento en La Condesa,46248409,Ale,,Cuauhtémoc,19.40981,-99.17725,Entire home/apt,1457,1,326,2024-06-09,4.58,6,333,46,
27163062,RentDe recamaras en la ciudad de mexico,201927171,Rocio,,Xochimilco,19.31277,-99.09461,Private room,,3,0,,,1,0,0,
27433433,"Hermoso departamento 303 en Coyoacán, como nuevo.",206736130,German,,Coyoacán,19.33547,-99.12863,Entire home/apt,843,1,245,2024-04-17,3.42,2,269,40,
27165111,Cómodo departamento junto al metro,107683624,Carolina,,Cuauhtémoc,19.45536,-99.1433,Entire home/apt,604,3,65,2024-05-20,1.00,1,123,10,
27434440,"*Breakfast included, 20 minutes from downtown CDMX",75113827,Berenice,,Cuauhtémoc,19.45701,-99.1341,Private room,252,1,230,2024-06-12,3.20,4,260,17,
27168669,Room near Angel de la Independencia,114384415,Carlos,,Cuauhtémoc,19.42803,-99.17194,Private room,420,3,6,2022-10-30,0.08,1,46,0,
27434791,Acogedor departamento lleno de detalles felices,206746369,Ana E,,Benito Juárez,19.38594,-99.15879,Private room,542,3,29,2023-11-06,0.41,1,87,2,
27170106,las aguilas con luz natural 1,182823263,José Antonio,,Álvaro Obregón,19.35645,-99.20377,Private room,450,2,48,2022-10-30,0.73,4,176,0,
27435695,"Colorful, bright and good located room in CDMX",5801443,Ernesto,,Benito Juárez,19.39536,-99.1575,Private room,280,2,5,2023-10-08,0.07,1,359,1,
27170134,"Room w/private bath
Verónica Anzures (gym&pool)",172814909,Yunsung,,Miguel Hidalgo,19.43531,-99.17226,Private room,,5,80,2022-04-11,1.11,1,0,0,
27447700,"Beautiful, +1000sqft, Hi Speed WiFi, Safe, Centric",206813694,Mario,,Cuauhtémoc,19.42892,-99.15515,Entire home/apt,1204,5,104,2024-06-08,1.47,1,129,23,
27171629,Beautiful room only for women&couples-Great Garden,204600483,Ma Minerva,,Tlalpan,19.31054,-99.2241,Private room,,2,76,2024-04-21,1.05,2,1,10,
27458981,Depto de 3 habitaciones en Residencial WTC,12130503,Napoles,,Benito Juárez,19.39635,-99.17585,Entire home/apt,1790,1,208,2024-04-01,2.89,10,353,28,
27462858,Departamento 2 cuartos,91265490,HOMi,,Cuauhtémoc,19.43385,-99.1676,Entire home/apt,1120,1,372,2024-06-14,5.49,108,147,84,
27176078,Unique Loft in crown building & historic district,29659239,Carlos,,Cuauhtémoc,19.42433,-99.16108,Entire home/apt,2148,2,203,2024-05-06,2.84,1,338,25,
27462914,Departamento 2 cuartos,91265490,HOMi,,Cuauhtémoc,19.43215,-99.169,Entire home/apt,1140,1,285,2024-06-25,4.21,108,338,72,
27463179,Granada Mirror,139156115,Carmen,,Miguel Hidalgo,19.43871,-99.18954,Entire home/apt,,720,37,2022-11-10,0.52,6,90,0,
27200158,"Guadalupe Inn, Mixcoac, San Angel, Coyoacán, Sur",204827560,Mariana,,Álvaro Obregón,19.35623,-99.18501,Entire home/apt,1209,2,132,2024-06-01,2.13,1,306,38,
27202214,Recámara amueblada / todos los servicios incluidos,204845244,Leonardo,,Azcapotzalco,19.46559,-99.15481,Private room,,3,3,2018-10-24,0.04,2,0,0,
27471227,"Cerca de zona de hospitales, estadio,  FUCAM",134098152,Aide,,Tlalpan,19.29852,-99.13503,Private room,190,1,94,2024-06-23,1.33,2,170,35,
27222348,El palomo Encantador Coyoacán. Lo disfrutarás,205006718,Leticia,,Coyoacán,19.34014,-99.18219,Entire home/apt,14000,90,0,,,1,90,0,
27480739,Condesa TOP location/Beautiful Townhouse/Terrace,161874325,Nadezda,,Cuauhtémoc,19.41587,-99.16771,Entire home/apt,2061,3,124,2024-06-06,1.91,1,318,29,
27232759,Independent and comfortable studio. Great location,85529057,Daniel,,Cuauhtémoc,19.43702,-99.1631,Entire home/apt,539,1,468,2024-06-13,6.88,6,114,75,
27238524,Renta de amplia recamara zona  Cuajimalpa,141005356,Silvia,,Cuajimalpa de Morelos,19.3644,-99.29187,Private room,,3,5,2022-05-01,0.07,1,357,0,
27482034,Gran Habitación  con coffeebreak  en luminoso depa,70507707,Martha,,Benito Juárez,19.38855,-99.15829,Private room,323,3,59,2024-05-31,0.83,2,332,9,
27254320,Room/suite/loft/ prívate bathroom/ Roma-Condesa,205270390,Karina,,Cuauhtémoc,19.409583406288032,-99.16400749236345,Entire home/apt,521,1,180,2024-06-05,2.52,1,88,25,
27482720,Cozy place to stay,1272336,Jorge,,Benito Juárez,19.39609,-99.16086,Entire home/apt,,4,0,,,1,0,0,
27254575,"⭐Spacious, amazing views and centric",51846506,Carlos,,Cuauhtémoc,19.42051,-99.16692,Entire home/apt,1730,1,340,2024-06-24,4.72,5,289,55,
27483821,Cuartos en Coyoacán,207125466,Liliana,,Coyoacán,19.33221,-99.13319,Private room,,30,0,,,1,0,0,
27280318,Apartamento en ÁNGEL DE LA INDEPENDENCIA,111761337,Adriana,,Cuauhtémoc,19.42716,-99.1664,Entire home/apt,680,3,163,2024-06-16,2.27,1,332,21,
27484911,Paseo de la Reforma Loft,207137133,Ileana,,Cuauhtémoc,19.43834,-99.15405,Entire home/apt,,4,3,2018-09-04,0.04,1,179,0,
27285642,2 Bed Apartments at Paris 10 - Mexico City,1364085,David,,Cuauhtémoc,19.43494,-99.1577,Entire home/apt,750,15,2,2022-03-13,0.06,16,365,0,
27490700,"Cuarto para académico o estudiantes, frente UAM-I",44520182,Roberto,,Iztapalapa,19.36436,-99.07611,Private room,,3,1,2020-02-22,0.02,1,363,0,
27289719,"Best street, best view in Condesa",46498758,Alejandro,,Cuauhtémoc,19.41543,-99.17374,Entire home/apt,1490,1,63,2024-06-25,2.60,4,295,27,
27493718,Szpacio Cuauhtemoc,207225911,Concepcion,,Benito Juárez,19.39705,-99.15517,Entire home/apt,790,3,133,2024-03-09,1.95,1,108,10,
27302518,Design apartment with pool - Great location,29043020,Sary,,Cuauhtémoc,19.41492,-99.17587,Entire home/apt,1881,2,209,2024-06-23,2.96,1,266,45,
27330161,Acogedora y agradable casa,19975112,Jose Antonio,,Benito Juárez,19.3892,-99.1375,Entire home/apt,950,3,100,2024-03-31,1.43,2,255,6,
27494711,Disfruta CDMX en amplio y acogedor  departamento,2964993,Mario,,Cuauhtémoc,19.41027,-99.18253,Entire home/apt,1068,1,100,2024-06-09,1.40,3,359,1,
27330816,Departamento: Espacioso en Ubicación excelente,144325663,Ledeshda,,Cuauhtémoc,19.45353,-99.14127,Entire home/apt,407,2,121,2024-05-11,1.69,7,37,25,
27495526,Cueva de lobos Mexico City,207250960,Roberto,,Venustiano Carranza,19.41541,-99.116,Entire home/apt,905,2,126,2024-05-27,1.77,1,335,18,
27357654,Espacio No disponible,79041369,Mou,,Benito Juárez,19.36879,-99.14313,Private room,,1,1,2019-06-08,0.02,1,178,0,
27358013,Departamento en Xochimilco para 4 personas,163019856,Mark,,Xochimilco,19.23337,-99.09603,Entire home/apt,504,1,191,2024-06-22,2.77,2,80,45,
27501431,Single and shared rooms near downtown.,207240505,Luis,,Cuauhtémoc,19.46137,-99.14636,Private room,300,14,2,2023-10-14,0.05,112,180,1,
27359283,Mini departamento,153817869,Ivette,,Cuauhtémoc,19.46207,-99.14449,Private room,700,1,0,,,1,365,0,
27505248,Apartamento Amueblado Vista Exterior en la Condesa,78456925,Joaquin,,Cuauhtémoc,19.40307,-99.1705,Private room,508,3,112,2024-06-16,1.56,5,309,14,
27360462,Habitación con baño privado y A/C en la mejor zona,52578062,Lucila,,Cuauhtémoc,19.41843,-99.17059,Private room,,1,45,2024-06-12,0.64,8,0,8,
27507576,Récamara amueblada en la CDMX,207393598,Ma. Guadalupe,,Álvaro Obregón,19.38791,-99.1916,Private room,,1,34,2021-12-13,0.47,1,0,0,
27364589,Silenciosa Habitación cerca de Universidades.,206218309,Tere,,Coyoacán,19.30589,-99.11693,Private room,,1,39,2021-12-22,0.55,2,0,0,
27526443,"Penthouse with Great View, DEL VALLE, Mexico City",115805843,Adalberto,,Benito Juárez,19.3807,-99.1696,Entire home/apt,2800,4,65,2024-05-29,0.91,1,131,14,
27368101,Ciudad De México Departamento,76658721,Véronique,,Coyoacán,19.34457,-99.17143,Entire home/apt,750,5,46,2024-05-13,0.65,2,162,10,
27526826,Departamento cerca de Bellas Artes,182933098,Jose,,Cuauhtémoc,19.43863,-99.14288,Entire home/apt,1013,2,215,2024-06-21,3.01,2,65,34,
27527231,"Penthouse 212 m² junto a Perisur, UNAM, INP y ENAH",207615144,Jorge,,Coyoacán,19.30589,-99.18348,Entire home/apt,976,4,27,2023-03-19,0.51,1,268,0,
27371646,Hermosa habitación/estudio Residencial San Simón,157733191,Eduardo,,Cuauhtémoc,19.4586,-99.1395,Private room,300,1,2,2018-11-15,0.03,2,177,0,
27373141,Sun-drenched studio apartment in trendy Col. Roma,31249459,Andres,,Cuauhtémoc,19.41686,-99.16202,Entire home/apt,746,2,137,2024-06-08,1.91,3,218,53,
27529701,Modern and spacious loft in Condesa,165681460,Alejandro,,Cuauhtémoc,19.40851,-99.17432,Entire home/apt,1939,2,37,2024-06-02,0.52,1,235,10,
27375834,Beautiful modern apartment 1 block from Paseo de la Reforma.,88696967,Jimena,,Cuauhtémoc,19.42835,-99.15926,Entire home/apt,,4,3,2021-11-09,0.06,1,0,0,
27541616,"Loft entero Col. Juárez, zona centro.",207764322,Adriana,,Cuauhtémoc,19.42764,-99.15616,Entire home/apt,570,2,91,2024-06-23,1.28,1,62,25,
27724497,Apartment 4 at Paris 10 Apartments - Amazing!,1364085,David,,Cuauhtémoc,19.4343,-99.1566,Entire home/apt,650,15,17,2023-11-11,0.30,16,365,1,
27728036,Exclusiva suite muy iluminada tipo hotel next UNAM,189604483,Elsa,,Coyoacán,19.34226,-99.18389,Private room,410,2,5,2024-03-02,0.28,7,361,2,
27548722,Beguest Polanco 1 BR WSH DRY | Terrace,5755202,Andres,,Miguel Hidalgo,19.44041,-99.18519,Entire home/apt,1311,3,62,2024-04-14,0.87,35,85,8,
27730322,Terraza Narvarte,104625166,Adrian,,Benito Juárez,19.38524,-99.15187,Entire home/apt,569,2,15,2020-03-16,0.23,1,179,0,
27548814,Habitación Centro Ciudad de México,127233194,Carlos,,Cuauhtémoc,19.4362,-99.13617,Private room,,1,252,2024-03-27,3.52,17,0,15,
27549886,"Business, tourism, location, sanitized apt for you",207850669,Conrado,,Miguel Hidalgo,19.43867,-99.20096,Entire home/apt,2473,2,77,2024-06-26,1.07,1,330,12,
27550622,Excellent location and comfortable apartment,79876409,Caly,,Miguel Hidalgo,19.40956,-99.18897,Entire home/apt,1423,2,157,2024-06-21,2.27,2,296,27,
27731887,"Departamento compartido, primer piso con patio",16138099,Fernanda,,Benito Juárez,19.38434,-99.14324,Private room,450,2,10,2024-04-22,0.14,1,364,6,
27552858,⭐1920 Historic House /Private Terrace  Roma Norte,34213141,Kevino,,Cuauhtémoc,19.42032,-99.1565,Entire home/apt,2025,1,374,2024-06-13,5.26,14,268,52,
27732568,Habitación con baño privado,38960437,Juan Manuel,,Benito Juárez,19.37655,-99.14981,Private room,,30,17,2022-09-30,0.24,4,0,0,
27738684,Depa en el corazón de la CDMX .,179071160,Cynthia,,Cuauhtémoc,19.430297445372243,-99.16866774347186,Entire home/apt,,3,0,,,1,0,0,
27567431,Deco Apt @ Roma Norte / private Roof Terrace,16546778,Ruben,,Cuauhtémoc,19.41363,-99.15664,Entire home/apt,1109,4,7,2022-02-13,0.13,3,15,0,
27575944,Casa de Cami,52717830,Camilo,,Miguel Hidalgo,19.3986,-99.17475,Private room,280,1,3,2020-08-30,0.04,1,178,0,
27750441,Condesa  NY Designer 2 BR Apt. FAB location-CLEAN!,7597481,Stewart,,Cuauhtémoc,19.40669,-99.1706,Entire home/apt,,4,56,2023-10-30,0.81,1,0,2,
27578846,Hermoso departamento en Colonia Roma,36121183,Ricardo,,Cuauhtémoc,19.41066,-99.16128,Entire home/apt,850,2,125,2024-06-02,1.76,1,213,20,
27753187,Depto 1 rec amueblado con servicios en Polanco,187480022,Brenda,,Miguel Hidalgo,19.43367,-99.18879,Entire home/apt,1007,1,87,2024-06-15,1.22,6,356,26,
27754625,Habitaciones en excelente departamento,209547473,Armando,,Coyoacán,19.33697,-99.17736,Private room,520,1,5,2020-03-03,0.07,1,313,0,
27579006,Habitación privada G.A.M CDMX,208088818,Brandon,,Gustavo A. Madero,19.55228,-99.14269,Private room,,2,0,,,1,0,0,
27579535,Private room with incredible natural light!,34904148,Bijou,,Miguel Hidalgo,19.40204,-99.17181,Private room,454,2,195,2024-06-24,2.73,7,179,15,
27756025,Apartamento en Edificio Art Deco centro histórico,107190338,Christian,,Cuauhtémoc,19.43315,-99.14181,Entire home/apt,464,2,170,2024-05-07,2.40,2,71,26,
27580296,Luxury & Safety House in Roma - Ideal for Big Groups and Families,78353248,Dani & Gerry,,Cuauhtémoc,19.41158,-99.16556,Entire home/apt,5757,3,70,2024-06-18,0.98,5,168,5,
27756607,Comfortable room_ ones bed and private bathroom,104246904,Adriana,,Coyoacán,19.34039,-99.13355,Private room,,2,15,2023-03-06,0.21,1,362,0,
27580626,Habitación moderna y acogedora cerca de Coyoacán,33326741,Mauricio,,Benito Juárez,19.36172,-99.15209,Private room,500,2,12,2024-04-02,0.17,1,55,4,
27757021,Nice and comfortable apartment in Roma North,152527226,Camila,,Cuauhtémoc,19.41433,-99.15901,Private room,500,2,137,2023-07-29,1.93,1,167,1,
27759422,Mexico city 1940’s building full of great design,84474313,Perla,,Cuauhtémoc,19.43037,-99.14642,Private room,,1,1,2018-09-06,0.01,1,0,0,
27580726,"Habitación en Depto. moderno, seguro en zona sur.",194017889,Francisco,,Coyoacán,19.30419,-99.12296,Private room,,1,47,2023-08-28,0.72,1,146,1,
27778699,Suite familiar para vacaciones en Portal San Ángel,110805631,Adrián,,Álvaro Obregón,19.36071,-99.18928,Hotel room,1999,1,4,2021-11-05,0.06,14,347,0,
27581182,Cozy Loft close to Santa Fe Business Center,46247902,Roberto,,Álvaro Obregón,19.34874,-99.25242,Entire home/apt,807,1,10,2024-05-26,0.14,6,363,5,
27582891,COOL APARTMENT IN AMAZING CONDO - NEW POLANCO AREA,104400812,Ma Fernanda,,Miguel Hidalgo,19.44326,-99.20203,Entire home/apt,1590,1,91,2023-12-27,1.28,16,102,6,
27779109,Suite doble en Portal San Ángel,110805631,Adrián,,Álvaro Obregón,19.36078,-99.18908,Private room,1399,1,3,2021-12-12,0.07,14,356,0,
27583274,Hermoso departamento 3 recamaras Condesa/Roma CDMX,208127004,Matias,,Cuauhtémoc,19.41379,-99.17195,Entire home/apt,2104,2,179,2024-05-31,2.54,9,325,34,
27779654,Suite con balcón en Portal San Ángel,110805631,Adrián,,Álvaro Obregón,19.36041,-99.18862,Private room,1199,1,2,2021-05-31,0.05,14,356,0,
27780085,Suite doble-buena iluminación en Portal San Ángel,110805631,Adrián,,Álvaro Obregón,19.3611,-99.18719,Private room,1599,1,0,,,14,299,0,
27780236,Loft doble altura para amigos en Portal San Ángel,110805631,Adrián,,Álvaro Obregón,19.36094,-99.18917,Private room,1199,1,0,,,14,297,0,
